time,dry-bulb temperature (°C),relative humidity (%),atmospheric pressure (hPa),wind speed (m/s),wind direction,ground temperature (°C),horizontal total solar radiation intensity (W/m2),horizontal diffuse solar radiation intensity (W/m2)
2021-06-13 21:00:00,22.2,95,994.1,1.1,46,22.9,0.0,0.0
2021-06-13 22:00:00,22.0,95,994.1,0.7,68,22.6,0.0,0.0
2021-06-13 23:00:00,22.1,96,993.7,1.2,64,22.4,0.0,0.0
2021-06-14 00:00:00,22.4,96,993.7,1.2,54,22.7,0.0,0.0
2021-06-14 01:00:00,22.4,96,993.1,1.4,30,22.5,0.0,0.0
2021-06-14 02:00:00,22.2,96,993.5,0.6,153,22.3,0.0,0.0
2021-06-14 03:00:00,22.3,97,992.9,0.8,38,22.5,0.0,0.0
2021-06-14 04:00:00,22.3,97,993.4,0.2,PPC,22.7,0.0,0.0
2021-06-14 05:00:00,22.4,97,993.1,0.9,105,22.7,0.0,0.0
2021-06-14 06:00:00,22.6,96,992.8,1.1,78,22.8,33.0,32.0
2021-06-14 07:00:00,22.9,96,992.8,0.0,PPC,23.7,7.0,5.0
2021-06-14 08:00:00,23.4,93,993.3,0.9,310,25.3,28.0,27.0
2021-06-14 09:00:00,23.8,91,992.6,0.0,PPC,26.0,71.0,71.0
2021-06-14 10:00:00,23.9,89,992.8,1.0,282,25.4,46.0,44.0
2021-06-14 11:00:00,24.0,90,992.8,0.8,279,26.0,201.0,205.0
2021-06-14 12:00:00,24.2,89,992.8,0.5,256,27.8,233.0,240.0
2021-06-14 13:00:00,24.5,88,992.3,0.9,275,26.8,215.0,221.0
2021-06-14 14:00:00,25.2,84,991.7,0.2,PPC,29.5,98.0,100.0
2021-06-14 15:00:00,25.8,80,990.7,1.1,190,29.9,140.0,144.0
2021-06-14 16:00:00,25.5,81,990.9,1.0,211,26.4,23.0,23.0
2021-06-14 17:00:00,25.0,83,990.5,0.6,158,25.6,31.0,30.0
2021-06-14 18:00:00,24.3,89,990.9,0.0,PPC,24.4,40.0,39.0
2021-06-14 19:00:00,23.9,93,991.5,0.0,PPC,24.3,5.0,2.0
2021-06-14 20:00:00,23.8,90,991.7,1.2,241,23.8,0.0,0.0
2021-06-14 21:00:00,23.7,90,992.0,0.9,193,23.5,0.0,0.0
2021-06-14 22:00:00,23.4,90,992.2,1.0,170,23.2,0.0,0.0
2021-06-14 23:00:00,23.3,88,992.5,0.9,159,22.9,0.0,0.0
2021-06-15 00:00:00,23.2,85,992.3,1.3,186,22.5,0.0,0.0
2021-06-15 01:00:00,23.1,87,992.7,0.8,265,22.4,0.0,0.0
2021-06-15 02:00:00,22.7,89,992.1,0.3,155,22.2,0.0,0.0
2021-06-15 03:00:00,22.3,91,992.6,1.6,295,21.9,0.0,0.0
2021-06-15 04:00:00,22.2,90,992.8,1.1,295,21.8,0.0,0.0
2021-06-15 05:00:00,22.1,91,993.1,0.6,275,21.8,0.0,0.0
2021-06-15 06:00:00,22.3,91,993.4,0.8,288,22.6,30.0,28.0
2021-06-15 07:00:00,22.7,89,993.9,0.0,PPC,23.8,107.0,108.0
2021-06-15 08:00:00,23.1,85,994.6,1.6,210,24.1,279.0,286.0
2021-06-15 09:00:00,21.8,80,995.3,1.0,215,22.8,477.0,465.0
2021-06-15 10:00:00,23.8,71,995.0,0.7,251,29.1,526.0,502.0
2021-06-15 11:00:00,25.7,63,994.6,1.5,250,36.8,929.0,403.0
2021-06-15 12:00:00,27.3,59,994.7,1.3,285,39.3,988.0,346.0
2021-06-15 13:00:00,28.1,60,994.1,1.3,255,39.8,508.0,249.0
2021-06-15 14:00:00,28.5,57,993.5,1.1,215,37.6,833.0,234.0
2021-06-15 15:00:00,29.3,51,993.0,0.7,300,36.7,688.0,220.0
2021-06-15 16:00:00,29.8,50,993.2,2.1,232,35.3,527.0,162.0
2021-06-15 17:00:00,29.8,51,993.3,2.6,232,33.7,370.0,167.0
2021-06-15 18:00:00,29.1,51,993.4,1.7,210,27.9,60.0,53.0
2021-06-15 19:00:00,27.7,57,994.0,1.8,181,25.1,5.0,4.0
2021-06-15 20:00:00,26.2,60,994.8,2.0,163,23.0,0.0,0.0
2021-06-15 21:00:00,25.3,61,995.3,2.1,194,22.0,0.0,0.0
2021-06-15 22:00:00,24.0,68,996.3,2.1,181,21.4,0.0,0.0
2021-06-15 23:00:00,22.9,70,996.7,2.2,208,20.8,0.0,0.0
2021-06-16 00:00:00,22.1,71,997.2,2.1,231,20.3,0.0,0.0
2021-06-16 01:00:00,21.4,73,997.7,1.4,205,19.9,0.0,0.0
2021-06-16 02:00:00,21.0,76,997.8,0.8,195,19.8,0.0,0.0
2021-06-16 03:00:00,20.5,79,997.1,0.0,PPC,19.5,0.0,0.0
2021-06-16 04:00:00,19.8,84,996.8,0.0,PPC,19.2,0.0,0.0
2021-06-16 05:00:00,20.3,80,996.8,0.5,281,19.2,7.0,4.0
2021-06-16 06:00:00,20.5,80,997.1,1.6,220,20.3,88.0,89.0
2021-06-16 07:00:00,20.7,79,997.3,1.8,213,22.2,191.0,194.0
2021-06-16 08:00:00,21.4,76,996.9,0.5,271,25.2,291.0,299.0
2021-06-16 09:00:00,22.3,71,997.2,1.4,261,28.1,132.0,135.0
2021-06-16 10:00:00,22.5,70,997.3,0.7,196,25.0,89.0,90.0
2021-06-16 11:00:00,22.6,72,997.2,1.4,243,26.1,105.0,107.0
2021-06-16 12:00:00,22.3,70,997.1,1.8,213,24.3,64.0,63.0
2021-06-16 13:00:00,22.2,76,997.0,0.9,214,23.4,126.0,127.0
2021-06-16 14:00:00,21.7,78,996.7,2.3,162,22.3,154.0,156.0
2021-06-16 15:00:00,21.0,86,996.2,1.0,172,22.2,114.0,116.0
2021-06-16 16:00:00,20.8,89,995.6,0.5,164,23.1,43.0,43.0
2021-06-16 17:00:00,21.0,90,995.5,0.5,217,22.3,9.0,6.0
2021-06-16 18:00:00,20.6,92,995.6,1.2,240,21.0,12.0,9.0
2021-06-16 19:00:00,20.4,94,996.1,1.2,220,20.7,0.0,0.0
2021-06-16 20:00:00,20.4,95,996.0,0.2,PPC,20.5,0.0,0.0
2021-06-16 21:00:00,20.3,95,996.3,0.6,296,20.4,0.0,0.0
2021-06-16 22:00:00,20.1,95,996.2,0.7,242,20.1,0.0,0.0
2021-06-16 23:00:00,20.0,96,995.7,0.0,PPC,19.9,0.0,0.0
2021-06-17 00:00:00,20.0,96,995.8,0.0,PPC,19.8,0.0,0.0
2021-06-17 01:00:00,19.9,97,996.0,0.5,309,19.8,0.0,0.0
2021-06-17 02:00:00,20.0,97,995.7,0.2,PPC,20.0,0.0,0.0
2021-06-17 03:00:00,19.8,96,995.8,0.7,13,19.6,0.0,0.0
2021-06-17 04:00:00,19.4,97,996.0,0.0,PPC,19.1,0.0,0.0
2021-06-17 05:00:00,19.3,97,996.2,1.2,18,18.9,4.0,0.0
2021-06-17 06:00:00,19.5,97,996.6,0.2,PPC,19.9,57.0,56.0
2021-06-17 07:00:00,20.4,95,996.9,0.4,300,23.0,426.0,97.0
2021-06-17 08:00:00,23.2,61,997.1,2.4,333,31.0,549.0,172.0
2021-06-17 09:00:00,25.3,48,996.8,2.0,52,34.4,760.0,57.0
2021-06-17 10:00:00,26.4,34,996.5,2.3,331,35.0,882.0,60.0
2021-06-17 11:00:00,27.1,30,996.2,1.8,36,37.5,987.0,91.0
2021-06-17 12:00:00,27.9,30,995.8,2.7,53,38.8,1007.0,82.0
2021-06-17 13:00:00,28.5,30,995.2,3.1,143,37.9,949.0,67.0
2021-06-17 14:00:00,29.3,28,994.3,1.9,191,37.8,866.0,63.0
2021-06-17 15:00:00,29.8,26,993.4,1.8,110,37.8,736.0,64.0
2021-06-17 16:00:00,30.8,27,992.5,2.0,187,40.5,703.0,189.0
2021-06-17 17:00:00,30.1,26,991.8,2.2,206,32.0,401.0,114.0
2021-06-17 18:00:00,30.7,29,991.7,1.5,125,29.6,58.0,43.0
2021-06-17 19:00:00,28.3,35,991.7,1.1,148,24.4,24.0,16.0
2021-06-17 20:00:00,24.0,53,991.7,0.0,PPC,20.9,0.0,0.0
2021-06-17 21:00:00,21.1,63,992.5,0.0,PPC,19.1,0.0,0.0
2021-06-17 22:00:00,20.1,69,993.3,1.7,43,17.8,0.0,0.0
2021-06-17 23:00:00,18.7,77,993.6,0.0,PPC,17.1,0.0,0.0
2021-06-18 00:00:00,19.0,73,993.9,1.0,51,17.0,0.0,0.0
2021-06-18 01:00:00,18.5,70,994.0,0.6,86,16.7,0.0,0.0
2021-06-18 02:00:00,18.0,77,994.1,0.0,PPC,16.1,0.0,0.0
2021-06-18 03:00:00,18.0,77,993.9,1.9,152,16.0,0.0,0.0
2021-06-18 04:00:00,18.5,64,993.8,1.5,74,15.9,0.0,0.0
2021-06-18 05:00:00,19.0,56,994.0,1.3,134,15.6,8.0,5.0
2021-06-18 06:00:00,17.8,68,993.9,0.0,PPC,17.1,78.0,78.0
2021-06-18 07:00:00,19.5,66,994.0,1.2,122,20.9,184.0,175.0
2021-06-18 08:00:00,20.6,66,994.1,0.0,PPC,23.3,203.0,203.0
2021-06-18 09:00:00,23.9,50,993.8,0.0,PPC,30.1,272.0,279.0
2021-06-18 10:00:00,27.8,24,993.2,1.9,219,35.9,397.0,411.0
2021-06-18 11:00:00,29.3,23,992.4,0.9,85,44.9,798.0,466.0
2021-06-18 12:00:00,30.4,21,991.6,1.2,254,54.4,976.0,99.0
2021-06-18 13:00:00,31.8,18,990.9,3.6,263,55.6,940.0,94.0
2021-06-18 14:00:00,32.5,16,990.1,2.5,239,58.5,856.0,91.0
2021-06-18 15:00:00,33.0,15,989.8,2.5,284,55.5,740.0,85.0
2021-06-18 16:00:00,33.3,13,989.4,3.5,324,51.1,588.0,95.0
2021-06-18 17:00:00,33.3,13,989.0,1.3,284,46.2,387.0,69.0
2021-06-18 18:00:00,32.7,12,988.8,2.5,282,31.5,192.0,46.0
2021-06-18 19:00:00,30.8,15,989.5,2.1,299,26.0,29.0,12.0
2021-06-18 20:00:00,29.7,14,990.3,2.1,278,22.9,0.0,0.0
2021-06-18 21:00:00,25.6,21,990.8,0.0,PPC,19.4,0.0,0.0
2021-06-18 22:00:00,21.2,38,991.2,0.5,109,16.9,0.0,0.0
2021-06-18 23:00:00,18.0,54,991.4,0.0,PPC,14.9,0.0,0.0
2021-06-19 00:00:00,15.9,64,991.3,0.0,PPC,13.5,0.0,0.0
2021-06-19 01:00:00,14.7,70,991.2,1.6,39,12.4,0.0,0.0
2021-06-19 02:00:00,14.5,67,990.9,1.1,76,11.6,0.0,0.0
2021-06-19 03:00:00,14.0,69,991.1,0.9,55,10.9,0.0,0.0
2021-06-19 04:00:00,13.5,70,990.7,1.7,51,10.6,0.0,0.0
2021-06-19 05:00:00,12.3,77,990.7,0.8,42,10.2,43.0,25.0
2021-06-19 06:00:00,14.7,71,990.7,1.6,78,15.4,255.0,99.0
2021-06-19 07:00:00,19.8,58,991.1,1.4,71,25.8,406.0,67.0
2021-06-19 08:00:00,23.0,46,990.9,1.5,91,36.6,578.0,75.0
2021-06-19 09:00:00,26.9,29,990.4,0.6,56,47.5,744.0,77.0
2021-06-19 10:00:00,30.3,19,989.7,2.9,209,54.2,863.0,82.0
2021-06-19 11:00:00,32.0,16,989.0,2.4,224,59.6,948.0,85.0
2021-06-19 12:00:00,33.7,13,988.1,5.1,345,60.4,977.0,88.0
2021-06-19 13:00:00,34.5,15,987.5,3.7,314,62.3,946.0,87.0
2021-06-19 14:00:00,34.8,12,987.4,4.6,331,60.6,872.0,91.0
2021-06-19 15:00:00,34.8,11,987.1,3.3,318,58.5,103.0,91.0
2021-06-19 16:00:00,34.6,11,986.9,5.2,345,53.1,575.0,84.0
2021-06-19 17:00:00,34.4,11,986.8,3.7,344,47.2,387.0,61.0
2021-06-19 18:00:00,33.8,13,987.1,2.1,327,33.3,190.0,43.0
2021-06-19 19:00:00,32.1,15,987.7,0.7,272,28.0,30.0,11.0
2021-06-19 20:00:00,29.7,16,988.6,1.0,315,23.3,0.0,0.0
2021-06-19 21:00:00,27.6,20,989.6,1.2,327,21.0,0.0,0.0
2021-06-19 22:00:00,22.9,36,990.1,0.2,PPC,18.6,0.0,0.0
2021-06-19 23:00:00,20.1,48,990.7,0.5,136,17.0,0.0,0.0
2021-06-20 00:00:00,18.5,53,991.2,0.5,83,15.9,0.0,0.0
2021-06-20 01:00:00,17.6,60,991.2,0.8,138,14.8,0.0,0.0
2021-06-20 02:00:00,16.5,65,991.4,0.6,78,13.9,0.0,0.0
2021-06-20 03:00:00,15.7,70,991.8,0.0,PPC,13.1,0.0,0.0
2021-06-20 04:00:00,15.2,74,992.2,0.3,71,12.5,0.0,0.0
2021-06-20 05:00:00,15.1,70,992.7,1.4,61,12.6,33.0,26.0
2021-06-20 06:00:00,16.8,63,993.2,1.0,48,18.2,182.0,90.0
2021-06-20 07:00:00,22.3,51,993.4,1.6,104,30.1,406.0,131.0
2021-06-20 08:00:00,25.2,43,993.7,1.9,103,39.2,585.0,150.0
2021-06-20 09:00:00,27.2,35,993.5,0.8,101,47.8,634.0,262.0
2021-06-20 10:00:00,29.5,28,993.4,1.3,175,56.4,904.0,283.0
2021-06-20 11:00:00,31.5,22,992.8,2.1,71,63.8,935.0,93.0
2021-06-20 12:00:00,32.5,25,992.1,1.3,249,67.1,957.0,108.0
2021-06-20 13:00:00,33.1,22,991.5,2.3,174,68.7,923.0,117.0
2021-06-20 14:00:00,34.1,20,991.1,2.4,171,68.0,865.0,155.0
2021-06-20 15:00:00,34.3,18,990.6,1.7,191,59.3,584.0,251.0
2021-06-20 16:00:00,35.3,18,990.1,1.6,182,61.7,551.0,149.0
2021-06-20 17:00:00,35.1,17,989.5,1.9,169,52.4,384.0,98.0
2021-06-20 18:00:00,33.9,23,989.4,0.9,120,39.5,188.0,63.0
2021-06-20 19:00:00,30.7,30,989.8,0.0,PPC,30.9,36.0,24.0
2021-06-20 20:00:00,26.9,41,990.4,0.0,PPC,25.2,0.0,0.0
2021-06-20 21:00:00,24.4,42,991.0,0.5,17,22.3,0.0,0.0
2021-06-20 22:00:00,22.5,50,991.5,0.0,PPC,20.3,0.0,0.0
2021-06-20 23:00:00,20.8,58,991.6,0.0,PPC,18.8,0.0,0.0
2021-06-21 00:00:00,19.6,69,991.5,0.0,PPC,17.7,0.0,0.0
2021-06-21 01:00:00,19.5,70,991.4,0.4,92,16.9,0.0,0.0
2021-06-21 02:00:00,19.0,68,991.5,0.4,123,16.9,0.0,0.0
2021-06-21 03:00:00,18.6,69,991.9,1.2,101,16.4,0.0,0.0
2021-06-21 04:00:00,19.7,61,992.5,1.4,114,16.9,0.0,0.0
2021-06-21 05:00:00,19.7,56,993.1,0.8,98,16.0,23.0,17.0
2021-06-21 06:00:00,19.5,61,993.7,0.0,PPC,18.1,147.0,84.0
2021-06-21 07:00:00,23.8,42,994.5,1.6,62,25.4,358.0,215.0
2021-06-21 08:00:00,26.2,38,994.8,2.7,30,32.6,483.0,156.0
2021-06-21 09:00:00,28.0,35,994.9,2.8,53,39.3,704.0,140.0
2021-06-21 10:00:00,29.4,34,994.7,2.6,19,47.6,706.0,188.0
2021-06-21 11:00:00,31.2,29,994.4,3.3,44,53.2,918.0,128.0
2021-06-21 12:00:00,32.3,26,993.9,2.2,34,59.6,928.0,119.0
2021-06-21 13:00:00,33.9,25,993.1,3.6,74,61.5,898.0,120.0
2021-06-21 14:00:00,34.9,23,992.5,2.9,53,62.6,811.0,145.0
2021-06-21 15:00:00,34.1,22,992.5,1.4,45,46.0,674.0,154.0
2021-06-21 16:00:00,35.5,19,992.3,0.7,236,62.2,515.0,148.0
2021-06-21 17:00:00,34.2,28,992.3,2.4,194,46.6,308.0,136.0
2021-06-21 18:00:00,33.1,29,992.9,3.3,198,37.7,136.0,81.0
2021-06-21 19:00:00,30.2,39,994.2,2.6,163,31.8,20.0,17.0
2021-06-21 20:00:00,28.9,41,995.5,1.4,188,28.0,0.0,0.0
2021-06-21 21:00:00,27.9,42,997.1,1.2,165,26.6,0.0,0.0
2021-06-21 22:00:00,27.0,40,998.3,1.5,142,25.0,0.0,0.0
2021-06-21 23:00:00,26.1,42,998.6,0.8,204,24.2,0.0,0.0
2021-06-22 00:00:00,25.8,43,999.0,0.9,240,23.7,0.0,0.0
2021-06-22 01:00:00,25.3,45,999.3,1.2,204,23.3,0.0,0.0
2021-06-22 02:00:00,24.2,50,999.6,0.9,179,22.5,0.0,0.0
2021-06-22 03:00:00,22.7,59,999.8,0.5,207,21.8,0.0,0.0
2021-06-22 04:00:00,20.8,66,1000.0,0.0,PPC,18.9,0.0,0.0
2021-06-22 05:00:00,20.3,69,1000.8,1.0,52,19.1,4.0,2.0
2021-06-22 06:00:00,21.4,64,1001.4,0.7,68,22.3,182.0,130.0
2021-06-22 07:00:00,24.5,58,1001.7,0.5,56,28.9,345.0,162.0
2021-06-22 08:00:00,26.7,49,1002.0,1.1,64,36.2,484.0,187.0
2021-06-22 09:00:00,27.8,43,1001.7,2.1,172,43.0,690.0,165.0
2021-06-22 10:00:00,28.5,40,1001.4,1.6,199,53.0,812.0,176.0
2021-06-22 11:00:00,29.8,37,1001.0,2.6,235,59.4,877.0,183.0
2021-06-22 12:00:00,30.3,36,1000.6,1.3,157,63.4,900.0,170.0
2021-06-22 13:00:00,31.0,35,1000.1,2.9,201,63.8,877.0,193.0
2021-06-22 14:00:00,31.8,34,999.4,2.2,220,63.8,807.0,222.0
2021-06-22 15:00:00,32.3,36,998.9,1.9,227,62.2,678.0,161.0
2021-06-22 16:00:00,32.3,31,998.5,2.5,172,56.8,517.0,149.0
2021-06-22 17:00:00,32.4,32,998.1,2.5,217,51.1,334.0,124.0
2021-06-22 18:00:00,31.7,33,998.5,2.3,197,37.3,150.0,77.0
2021-06-22 19:00:00,30.3,38,999.0,2.0,183,31.5,15.0,14.0
2021-06-22 20:00:00,28.8,43,999.5,2.7,155,27.7,0.0,0.0
2021-06-22 21:00:00,27.2,47,1000.7,2.0,179,25.7,0.0,0.0
2021-06-22 22:00:00,26.3,47,1001.6,2.4,156,24.3,0.0,0.0
2021-06-22 23:00:00,24.7,51,1001.7,0.4,194,22.6,0.0,0.0
2021-06-23 00:00:00,23.2,53,1001.9,1.2,219,21.1,0.0,0.0
2021-06-23 01:00:00,22.8,50,1002.5,0.5,202,19.9,0.0,0.0
2021-06-23 02:00:00,21.3,56,1002.9,0.3,226,18.9,0.0,0.0
2021-06-23 03:00:00,19.5,62,1002.7,0.0,0,17.9,0.0,0.0
2021-06-23 04:00:00,18.6,69,1002.7,0.0,0,17.5,0.0,0.0
2021-06-23 05:00:00,18.6,71,1002.7,0.6,47,18.4,1.0,0.0
2021-06-23 06:00:00,19.1,72,1003.6,0.8,56,19.4,0.0,0.0
2021-06-23 07:00:00,19.7,70,1004.6,0.0,0,19.4,21.0,19.0
2021-06-23 08:00:00,18.6,88,1006.0,0.9,336,19.5,11.0,8.0
2021-06-23 09:00:00,18.7,90,1005.0,0.8,87,22.1,38.0,37.0
2021-06-23 10:00:00,21.2,75,1004.4,0.4,120,31.6,700.0,516.0
2021-06-23 11:00:00,23.4,54,1004.6,1.8,259,31.9,279.0,289.0
2021-06-23 12:00:00,24.7,55,1003.5,1.3,174,41.6,790.0,468.0
2021-06-23 13:00:00,26.2,55,1002.9,1.4,276,48.2,562.0,502.0
2021-06-23 14:00:00,26.2,52,1002.5,0.8,157,43.7,326.0,336.0
2021-06-23 15:00:00,26.4,50,1001.7,1.4,184,39.2,337.0,339.0
2021-06-23 16:00:00,26.6,47,1001.4,2.0,221,37.6,216.0,222.0
2021-06-23 17:00:00,26.3,50,1000.9,2.7,221,33.2,139.0,142.0
2021-06-23 18:00:00,25.7,50,1001.3,2.5,217,29.1,51.0,51.0
2021-06-23 19:00:00,25.0,55,1001.7,1.1,244,25.8,4.0,0.0
2021-06-23 20:00:00,24.2,57,1002.6,0.6,195,22.0,0.0,0.0
2021-06-23 21:00:00,22.8,64,1002.9,0.3,218,20.9,0.0,0.0
2021-06-23 22:00:00,22.4,67,1002.7,1.1,174,20.5,0.0,0.0
2021-06-23 23:00:00,21.3,75,1002.3,0.6,125,20.2,0.0,0.0
2021-06-24 00:00:00,20.4,81,1001.9,0.0,PPC,19.8,0.0,0.0
2021-06-24 01:00:00,19.7,83,1001.5,0.0,PPC,19.0,0.0,0.0
2021-06-24 02:00:00,19.3,84,1001.3,0.8,36,17.9,0.0,0.0
2021-06-24 03:00:00,18.5,86,1001.1,1.0,51,17.1,0.0,0.0
2021-06-24 04:00:00,18.3,86,1001.0,0.7,54,16.5,0.0,0.0
2021-06-24 05:00:00,18.5,85,1001.0,1.3,72,17.5,10.0,8.0
2021-06-24 06:00:00,19.1,82,1001.1,0.8,47,20.2,188.0,127.0
2021-06-24 07:00:00,21.9,73,1001.0,1.0,79,28.0,167.0,172.0
2021-06-24 08:00:00,22.9,68,1001.2,0.0,PPC,28.7,216.0,223.0
2021-06-24 09:00:00,24.0,65,1001.0,0.7,341,32.0,425.0,434.0
2021-06-24 10:00:00,25.4,61,1001.1,1.4,204,45.0,436.0,439.0
2021-06-24 11:00:00,26.5,57,1000.7,1.5,224,50.9,256.0,267.0
2021-06-24 12:00:00,27.4,52,1000.1,1.8,268,47.7,158.0,164.0
2021-06-24 13:00:00,27.3,52,999.6,2.2,203,43.2,283.0,293.0
2021-06-24 14:00:00,27.6,49,999.3,2.1,210,39.9,296.0,302.0
2021-06-24 15:00:00,26.7,52,998.6,1.7,218,35.8,282.0,290.0
2021-06-24 16:00:00,25.2,58,998.5,2.7,211,27.2,156.0,160.0
2021-06-24 17:00:00,24.9,60,998.3,0.9,218,25.2,83.0,85.0
2021-06-24 18:00:00,24.6,62,998.3,1.0,206,24.5,30.0,30.0
2021-06-24 19:00:00,24.0,67,998.3,0.6,165,23.3,14.0,12.0
2021-06-24 20:00:00,23.2,73,998.4,0.8,55,22.6,0.0,0.0
2021-06-24 21:00:00,22.8,72,998.7,0.9,43,21.9,0.0,0.0
2021-06-24 22:00:00,21.8,78,999.7,0.4,32,21.1,0.0,0.0
2021-06-24 23:00:00,21.6,79,999.6,0.4,63,20.6,0.0,0.0
2021-06-25 00:00:00,21.2,84,999.1,1.0,49,20.2,0.0,0.0
2021-06-25 01:00:00,21.0,86,998.4,1.3,48,20.2,0.0,0.0
2021-06-25 02:00:00,20.8,88,998.7,0.0,PPC,20.3,0.0,0.0
2021-06-25 03:00:00,20.3,94,998.4,0.3,117,20.1,0.0,0.0
2021-06-25 04:00:00,20.2,94,998.0,0.6,52,20.3,0.0,0.0
2021-06-25 05:00:00,19.8,95,997.8,0.0,PPC,20.1,0.0,0.0
2021-06-25 06:00:00,19.6,96,997.4,0.5,119,20.1,15.0,12.0
2021-06-25 07:00:00,19.8,95,997.2,0.0,PPC,20.9,23.0,21.0
2021-06-25 08:00:00,19.9,95,997.1,1.0,282,20.7,71.0,72.0
2021-06-25 09:00:00,20.3,94,996.7,0.8,311,21.3,137.0,141.0
2021-06-25 10:00:00,20.5,95,996.7,0.5,274,21.6,238.0,245.0
2021-06-25 11:00:00,20.9,95,996.2,0.0,PPC,22.6,491.0,489.0
2021-06-25 12:00:00,21.9,93,995.8,0.9,55,26.5,621.0,618.0
2021-06-25 13:00:00,23.2,85,995.3,0.6,269,29.2,403.0,417.0
2021-06-25 14:00:00,23.2,85,994.3,0.8,270,26.9,506.0,444.0
2021-06-25 15:00:00,23.5,85,993.7,1.1,314,26.8,527.0,439.0
2021-06-25 16:00:00,23.6,86,993.5,0.4,271,26.5,187.0,193.0
2021-06-25 17:00:00,24.1,83,993.3,0.7,121,25.5,153.0,158.0
2021-06-25 18:00:00,24.0,82,992.6,0.7,78,24.2,38.0,39.0
2021-06-25 19:00:00,23.4,85,992.3,1.0,86,23.1,9.0,8.0
2021-06-25 20:00:00,23.2,87,993.7,5.0,323,22.3,0.0,0.0
2021-06-25 21:00:00,18.9,94,993.7,3.5,129,18.5,0.0,0.0
2021-06-25 22:00:00,18.7,93,993.8,2.2,276,18.0,0.0,0.0
2021-06-25 23:00:00,18.3,95,994.7,0.6,156,17.7,0.0,0.0
2021-06-26 00:00:00,18.4,96,994.1,1.3,43,18.1,0.0,0.0
2021-06-26 01:00:00,18.5,94,994.1,0.0,PPC,18.4,0.0,0.0
2021-06-26 02:00:00,19.0,93,994.5,0.8,294,18.7,0.0,0.0
2021-06-26 03:00:00,18.9,93,994.1,1.0,293,18.6,0.0,0.0
2021-06-26 04:00:00,19.0,93,994.0,0.0,PPC,18.8,0.0,0.0
2021-06-26 05:00:00,19.0,94,994.5,0.2,PPC,18.8,0.0,0.0
2021-06-26 06:00:00,19.1,96,994.4,0.0,PPC,19.8,21.0,18.0
2021-06-26 07:00:00,19.5,93,994.4,0.0,PPC,20.5,120.0,122.0
2021-06-26 08:00:00,19.9,89,994.6,0.0,PPC,21.0,287.0,295.0
2021-06-26 09:00:00,20.2,90,994.7,0.0,PPC,21.4,260.0,267.0
2021-06-26 10:00:00,20.9,86,994.6,0.6,132,23.7,398.0,411.0
2021-06-26 11:00:00,22.4,81,994.6,0.7,39,29.5,838.0,600.0
2021-06-26 12:00:00,24.5,72,994.5,1.3,74,34.4,902.0,561.0
2021-06-26 13:00:00,25.3,72,994.2,0.4,2,34.3,667.0,534.0
2021-06-26 14:00:00,26.2,67,994.0,1.8,232,33.6,791.0,535.0
2021-06-26 15:00:00,26.6,68,993.8,1.8,224,34.6,659.0,480.0
2021-06-26 16:00:00,25.6,73,993.9,2.3,263,29.0,242.0,249.0
2021-06-26 17:00:00,26.1,70,993.8,1.8,255,29.4,203.0,211.0
2021-06-26 18:00:00,25.6,74,994.3,1.6,195,26.5,40.0,40.0
2021-06-26 19:00:00,24.9,76,994.8,1.2,221,24.8,20.0,18.0
2021-06-26 20:00:00,23.8,81,995.3,0.8,217,22.8,0.0,0.0
2021-06-26 21:00:00,22.3,88,996.1,0.6,312,21.6,0.0,0.0
2021-06-26 22:00:00,21.6,90,995.9,0.0,PPC,20.8,0.0,0.0
2021-06-26 23:00:00,20.9,95,995.8,1.0,130,20.1,0.0,0.0
2021-06-27 00:00:00,20.1,95,995.5,0.0,PPC,19.5,0.0,0.0
2021-06-27 01:00:00,19.7,96,995.7,0.0,PPC,19.0,0.0,0.0
2021-06-27 02:00:00,19.6,97,996.1,0.9,216,18.6,0.0,0.0
2021-06-27 03:00:00,20.1,96,996.4,0.0,PPC,18.5,0.0,0.0
2021-06-27 04:00:00,19.5,97,996.6,0.2,PPC,18.2,0.0,0.0
2021-06-27 05:00:00,19.3,97,996.6,0.4,61,18.3,11.0,8.0
2021-06-27 06:00:00,20.1,98,997.0,0.7,59,20.6,88.0,83.0
2021-06-27 07:00:00,21.7,96,997.2,1.0,100,25.3,233.0,216.0
2021-06-27 08:00:00,24.4,78,997.2,1.8,61,30.2,398.0,338.0
2021-06-27 09:00:00,26.1,71,996.8,2.5,18,35.0,592.0,403.0
2021-06-27 10:00:00,27.2,68,996.7,2.3,13,37.7,758.0,416.0
2021-06-27 11:00:00,28.8,61,996.2,2.1,26,41.8,805.0,362.0
2021-06-27 12:00:00,30.4,53,995.8,2.2,161,43.6,884.0,340.0
2021-06-27 13:00:00,31.6,49,994.9,1.5,171,43.9,792.0,278.0
2021-06-27 14:00:00,32.4,44,994.3,2.0,186,43.1,821.0,210.0
2021-06-27 15:00:00,32.3,42,993.7,0.5,165,37.4,680.0,232.0
2021-06-27 16:00:00,32.7,43,993.2,2.3,193,36.8,512.0,196.0
2021-06-27 17:00:00,32.3,44,992.6,2.2,205,34.1,364.0,170.0
2021-06-27 18:00:00,30.8,56,993.3,1.4,144,30.2,230.0,173.0
2021-06-27 19:00:00,29.5,61,993.8,2.2,143,27.4,24.0,22.0
